Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
TIAM-ECN MDG 1.1,NDC,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/14693062.2020.1791030,P1c,P1c: NDC,,35.21794972,29.50304568,,FALSE,,,,,,,,,,,,3.914228164,11.22988145,18.66323305,25.63482873,,,,,,,,,,,,,,,,,53.6465786,,,,2050,Pass,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN MDG 1.1,NDC+,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/14693062.2020.1791030,P1d,P1d: Other policies,,35.18568885,29.47986712,,FALSE,,,,,,,,,,,,4.408886653,8.271788691,17.08372497,23.14672331,,,,,,,,,,,,,,,,,53.5820285,,,,2050,Pass,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN MDG 1.1,REF,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/14693062.2020.1791030,P1,P1: Reference (baseline or current policies),,45.614,52.774,,FALSE,,,,,,,,,,,,3.261146374,-9.587395552,-18.10423944,-26.78925797,,,,,,,,,,,,,,,,,53.838,,,,2050,Pass,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 1.0,Baseline,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.energy.2013.01.016,P1d,P1d: Other policies,,42.96980094,47.74973159,54.88699745,FALSE,,,60.40901322,64.76091772,71.74561517,-4.084802638,-5.254432009,-11.58313933,-6.030545632,-7.173551916,-13.87653314,-1.75553265,-9.750138794,-13.82501314,-21.9586676,-40.18811947,4.56447307,5.820024269,1.61705537,-2.669789267,-5.666345283,-8.347941312,,,,-1.880468923,-4.347480301,-5.496198678,-11.81146401,-23.77363542,inf,54.88699745,71.74561517,9033.697,Medium,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4038.920012,4038.920012,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,"241, 136, 114",F18872
TIAM-Grantham 3.2,CO_2Deg2020,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P2a,P2a: Immediate global action without transfers,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_2Deg2030,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P3b,P3b: NDC + Delayed global action,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_BAU,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P1a,P1a: Baseline,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_Bridge,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P3c,P3c: Other policies + Delayed global action,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_CurPol,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P1b,P1b: Current policies,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_GPP,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P1d,P1d: Other policies,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CO_NDCplus,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P1c,P1c: NDC,COMMIT,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,CSH,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1016/j.scitotenv.2021.146861,P0,P0: Diagnostic,PR Harmonization MIP,38.78837427,,,FALSE,,,,,,,,,,,,-1.9797277,0.188459249,,,,,,,,,,,,,,,,,,,39.63096669,,,,2030,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PCSH,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1016/j.scitotenv.2021.146861,P0,P0: Diagnostic,PR Harmonization MIP,36.81649953,,,FALSE,,,,,,,,,,,,-1.360173274,0.492923094,,,,,,,,,,,,,,,,,,,37.50212435,,,,2030,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_Baseline,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P1a,P1a: Baseline,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_CP_CarbonPriceOnly,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P0,P0: Diagnostic,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_CP_CarbonPrice_1,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P3a,P3a: Delayed global action,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_CP_EmIntensity_1,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P1b,P1b: Current policies,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_NDC_CarbonPriceOnly,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P0,P0: Diagnostic,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_NDC_CarbonPrice_1,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P3b,P3b: NDC + Delayed global action,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,PR_NDC_EmIntensity_1,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1038/s41558-021-01206-3,P1c,P1c: NDC,PR Policy MIP,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,R,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1016/j.scitotenv.2021.146861,P0,P0: Diagnostic,PR Harmonization MIP,38.54771111,,,FALSE,,,,,,,,,,,,-1.959313393,-0.029633195,,,,,,,,,,,,,,,,,,,39.2913383,,,,2030,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-Grantham 3.2,SH,no-climate-assessment,no-climate-assessment,no-climate-assessment,NA,no-climate-assessment,non-IMP,https://doi.org/10.1016/j.scitotenv.2021.146861,P0,P0: Diagnostic,PR Harmonization MIP,38.04833137,,,FALSE,,,,,,,,,,,,-1.954828186,0.747282672,,,,,,,,,,,,,,,,,,,39.08418018,,,,2030,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-UCL 4.1.1,SSP2_1_5D-50_CCC2020,failed-vetting,failed-vetting,C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,Climate Change Committee: Unpacking leadership-driven global scenarios towards the Paris Agreement (Vivid Economics & UCL). 2020. https://www.theccc.org.uk/publication/unpacking-leadership-driven-global-scenarios-towards-the-paris-agreement-vivid-economics-ucl/,P2a,P2a: Immediate global action without transfers,UCL 2020,23.51413558,4.425415817,-3.920434824,FALSE,,,35.72912238,17.09995426,8.226821734,36.2299256,52.00702224,69.47964902,40.42482008,57.07014325,78.97706697,-0.912257806,42.37131967,65.06658154,89.15414634,109.6082412,19.65535146,36.53173301,44.1091704,16.89374024,25.0195792,26.64374648,,,,0.265024272,19.75567083,36.62351459,44.26244645,58.38122296,2036,41.17506244,56.45698442,9033.697,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2059,inf,0,818.1834563,818.1834563,1.681479473,1.538710908,1.822393198,1.621814423,2059,1.621814423,1.78905684,0.73,0.183333333,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.605271632,1.473569953,1.743283948,1.569476114,2095,0.640590076,0.13589629,0.001788109,,,"111, 120, 153",6F7899
TIAM-UCL 4.1.1,SSP2_1_75D-66,failed-vetting,failed-vetting,C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,,P2,P2: Immediate global action,UCL 2020,22.55025085,6.503384414,0.622159127,FALSE,,,33.18727529,14.67913102,7.070882743,40.88198942,57.43853786,73.85139288,45.30768233,64.92917395,84.26774222,-1.080298423,45.31834913,64.94963029,84.23007361,98.49133881,20.51868339,31.6625314,43.70115533,32.72710812,34.72443678,34.39867447,,,,-0.860566139,41.28226858,57.71600176,73.99842728,87.14964252,2033,41.68466111,56.59468286,9033697,High,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,719.9743646,719.9743646,1.638376366,1.50573336,1.757440394,1.525107868,2049,1.525107868,1.670775645,0.675,0.131666667,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.556352679,1.435591928,1.681004448,1.484225183,2049,0.580688422,0.090746536,0.001341082,,,"111, 120, 153",6F7899
TIAM-UCL 4.1.1,SSP2_1_75D-66_CCC2020,failed-vetting,failed-vetting,C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,Climate Change Committee: Unpacking leadership-driven global scenarios towards the Paris Agreement (Vivid Economics & UCL). 2020. https://www.theccc.org.uk/publication/unpacking-leadership-driven-global-scenarios-towards-the-paris-agreement-vivid-economics-ucl/,P2a,P2a: Immediate global action without transfers,UCL 2020,28.38065574,11.03165387,-3.64630492,FALSE,,,41.04948992,23.43286598,9.447803212,26.99426654,43.09255606,58.32509561,29.34873944,46.48823188,65.60537653,-0.912257806,30.44440302,51.90724061,72.96351158,108.9364008,19.65535145,36.53173301,44.1091704,16.89165949,25.01957896,26.62721031,,,,0.264455739,19.69851558,36.56816262,44.19311887,58.36842745,2042,41.17506244,56.70673524,9033.697,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2067,inf,0,1003.204068,1003.204068,1.784194377,1.634080324,1.951960317,1.754156085,2093,1.754156085,1.929273292,0.818333333,0.276666667,0.01,C3,C3: limit warming to 2¡C (>67%),1.704181395,1.563564128,1.857822521,1.685088985,2095,0.755476084,0.210549844,0.005364327,,,"111, 120, 153",6F7899
